Title,Subtitle,Image,Author,Publication,Year,Month,Day,Tag,Reading_Time,Claps,Comment,url,Author_url 
Anatomy of an Elasticsearch Cluster: Part II,"Understanding consensus, concurrency, consistency & other",1,Ronak Nathani,Insight,2016,7,28,data-engineering,8,125,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-ii-6db4e821b571?source=tag_archive---------0-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------0-----------------------
/ Jenkins,NaN,1,leafwind,all about data,2016,7,28,data-engineering,5,90,0,https://data.leafwind.tw/data-scientist-and-engineer-should-play-jenkins-9663d7305c9?source=tag_archive---------1-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------1-----------------------
Big Data Insertion into Neo4j : A non-coders tale,I am a chemical engineer graduate and have not written more than 10 0r so codes in my entire life. I had,0,Ravi Ranjan,NaN,2016,7,28,data-engineering,7,34,0,https://medium.com/@raviranjan_iitd/big-data-insertion-into-neo4j-a-non-coders-tale-c3bcf5ef7f2a?source=tag_archive---------2-----------------------,https://medium.com/@raviranjan_iitd?source=tag_archive---------2-----------------------
5 Characteristics of a Great Data Engineer,Building a team of great data engineers requires analyzing not only a candidates,1,Harlan Smith,Harlan s Data and Analytics Blog,2016,7,28,data-engineering,3,7,0,https://medium.com/harlan-s-data-blog/5-characteristics-of-a-great-data-engineer-54471593add4?source=tag_archive---------3-----------------------,https://medium.com/@harlansmith?source=tag_archive---------3-----------------------
, garbage in garbage out,0,leafwind,all about data,2016,7,28,data-engineering,3,18,0,https://data.leafwind.tw/%E5%B8%B8%E7%9C%8B%E5%88%B0%E6%9C%89%E4%BA%BA%E8%AA%AA-c9c7f4767377?source=tag_archive---------4-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------4-----------------------
 (real-world data)  1. input,,0,leafwind,all about data,2016,7,28,data-engineering,3,30,0,https://data.leafwind.tw/why-online-data-sucks-f465fc7bb6c2?source=tag_archive---------5-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------5-----------------------
Continuous data pipelinecontinuous delivery and data engineering,Data engineering and continuous delivery:,0,Ananth Packkildurai,allthingsdata,2016,7,28,data-engineering,5,2,0,https://medium.com/allthingsdata/continuous-data-pipeline-continuous-delivery-and-data-engineering-50b112e25d9?source=tag_archive---------6-----------------------,https://medium.com/@ananthdurai?source=tag_archive---------6-----------------------
What drives me?,"What drives me is my appreciation to human intelligence. Not only intelligence in terms of science and math, but emotion and love.",1,Lucas Shen,NaN,2016,7,28,data-engineering,2,14,0,https://medium.com/@lucasshen/what-drives-me-67f05f8e0ce7?source=tag_archive---------7-----------------------,https://medium.com/@lucasshen?source=tag_archive---------7-----------------------
Anatomy of an Elasticsearch Cluster: Part II,"Understanding consensus, concurrency, consistency & other",1,Ronak Nathani,Insight,2016,7,29,data-engineering,8,125,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-ii-6db4e821b571?source=tag_archive---------0-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------0-----------------------
/ Jenkins,NaN,1,leafwind,all about data,2016,7,29,data-engineering,5,90,0,https://data.leafwind.tw/data-scientist-and-engineer-should-play-jenkins-9663d7305c9?source=tag_archive---------1-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------1-----------------------
Big Data Insertion into Neo4j : A non-coders tale,I am a chemical engineer graduate and have not written more than 10 0r so codes in my entire life. I had,0,Ravi Ranjan,NaN,2016,7,29,data-engineering,7,34,0,https://medium.com/@raviranjan_iitd/big-data-insertion-into-neo4j-a-non-coders-tale-c3bcf5ef7f2a?source=tag_archive---------2-----------------------,https://medium.com/@raviranjan_iitd?source=tag_archive---------2-----------------------
5 Characteristics of a Great Data Engineer,Building a team of great data engineers requires analyzing not only a candidates,1,Harlan Smith,Harlan s Data and Analytics Blog,2016,7,29,data-engineering,3,7,0,https://medium.com/harlan-s-data-blog/5-characteristics-of-a-great-data-engineer-54471593add4?source=tag_archive---------3-----------------------,https://medium.com/@harlansmith?source=tag_archive---------3-----------------------
, garbage in garbage out,0,leafwind,all about data,2016,7,29,data-engineering,3,18,0,https://data.leafwind.tw/%E5%B8%B8%E7%9C%8B%E5%88%B0%E6%9C%89%E4%BA%BA%E8%AA%AA-c9c7f4767377?source=tag_archive---------4-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------4-----------------------
 (real-world data)  1. input,,0,leafwind,all about data,2016,7,29,data-engineering,3,30,0,https://data.leafwind.tw/why-online-data-sucks-f465fc7bb6c2?source=tag_archive---------5-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------5-----------------------
Continuous data pipelinecontinuous delivery and data engineering,Data engineering and continuous delivery:,0,Ananth Packkildurai,allthingsdata,2016,7,29,data-engineering,5,2,0,https://medium.com/allthingsdata/continuous-data-pipeline-continuous-delivery-and-data-engineering-50b112e25d9?source=tag_archive---------6-----------------------,https://medium.com/@ananthdurai?source=tag_archive---------6-----------------------
What drives me?,"What drives me is my appreciation to human intelligence. Not only intelligence in terms of science and math, but emotion and love.",1,Lucas Shen,NaN,2016,7,29,data-engineering,2,14,0,https://medium.com/@lucasshen/what-drives-me-67f05f8e0ce7?source=tag_archive---------7-----------------------,https://medium.com/@lucasshen?source=tag_archive---------7-----------------------
Anatomy of an Elasticsearch Cluster: Part II,"Understanding consensus, concurrency, consistency & other",1,Ronak Nathani,Insight,2016,7,30,data-engineering,8,125,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-ii-6db4e821b571?source=tag_archive---------0-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------0-----------------------
/ Jenkins,NaN,1,leafwind,all about data,2016,7,30,data-engineering,5,90,0,https://data.leafwind.tw/data-scientist-and-engineer-should-play-jenkins-9663d7305c9?source=tag_archive---------1-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------1-----------------------
Big Data Insertion into Neo4j : A non-coders tale,I am a chemical engineer graduate and have not written more than 10 0r so codes in my entire life. I had,0,Ravi Ranjan,NaN,2016,7,30,data-engineering,7,34,0,https://medium.com/@raviranjan_iitd/big-data-insertion-into-neo4j-a-non-coders-tale-c3bcf5ef7f2a?source=tag_archive---------2-----------------------,https://medium.com/@raviranjan_iitd?source=tag_archive---------2-----------------------
5 Characteristics of a Great Data Engineer,Building a team of great data engineers requires analyzing not only a candidates,1,Harlan Smith,Harlan s Data and Analytics Blog,2016,7,30,data-engineering,3,7,0,https://medium.com/harlan-s-data-blog/5-characteristics-of-a-great-data-engineer-54471593add4?source=tag_archive---------3-----------------------,https://medium.com/@harlansmith?source=tag_archive---------3-----------------------
, garbage in garbage out,0,leafwind,all about data,2016,7,30,data-engineering,3,18,0,https://data.leafwind.tw/%E5%B8%B8%E7%9C%8B%E5%88%B0%E6%9C%89%E4%BA%BA%E8%AA%AA-c9c7f4767377?source=tag_archive---------4-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------4-----------------------
 (real-world data)  1. input,,0,leafwind,all about data,2016,7,30,data-engineering,3,30,0,https://data.leafwind.tw/why-online-data-sucks-f465fc7bb6c2?source=tag_archive---------5-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------5-----------------------
Continuous data pipelinecontinuous delivery and data engineering,Data engineering and continuous delivery:,0,Ananth Packkildurai,allthingsdata,2016,7,30,data-engineering,5,2,0,https://medium.com/allthingsdata/continuous-data-pipeline-continuous-delivery-and-data-engineering-50b112e25d9?source=tag_archive---------6-----------------------,https://medium.com/@ananthdurai?source=tag_archive---------6-----------------------
What drives me?,"What drives me is my appreciation to human intelligence. Not only intelligence in terms of science and math, but emotion and love.",1,Lucas Shen,NaN,2016,7,30,data-engineering,2,14,0,https://medium.com/@lucasshen/what-drives-me-67f05f8e0ce7?source=tag_archive---------7-----------------------,https://medium.com/@lucasshen?source=tag_archive---------7-----------------------
Anatomy of an Elasticsearch Cluster: Part II,"Understanding consensus, concurrency, consistency & other",1,Ronak Nathani,Insight,2016,7,31,data-engineering,8,125,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-ii-6db4e821b571?source=tag_archive---------0-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------0-----------------------
/ Jenkins,NaN,1,leafwind,all about data,2016,7,31,data-engineering,5,90,0,https://data.leafwind.tw/data-scientist-and-engineer-should-play-jenkins-9663d7305c9?source=tag_archive---------1-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------1-----------------------
Big Data Insertion into Neo4j : A non-coders tale,I am a chemical engineer graduate and have not written more than 10 0r so codes in my entire life. I had,0,Ravi Ranjan,NaN,2016,7,31,data-engineering,7,34,0,https://medium.com/@raviranjan_iitd/big-data-insertion-into-neo4j-a-non-coders-tale-c3bcf5ef7f2a?source=tag_archive---------2-----------------------,https://medium.com/@raviranjan_iitd?source=tag_archive---------2-----------------------
5 Characteristics of a Great Data Engineer,Building a team of great data engineers requires analyzing not only a candidates,1,Harlan Smith,Harlan s Data and Analytics Blog,2016,7,31,data-engineering,3,7,0,https://medium.com/harlan-s-data-blog/5-characteristics-of-a-great-data-engineer-54471593add4?source=tag_archive---------3-----------------------,https://medium.com/@harlansmith?source=tag_archive---------3-----------------------
, garbage in garbage out,0,leafwind,all about data,2016,7,31,data-engineering,3,18,0,https://data.leafwind.tw/%E5%B8%B8%E7%9C%8B%E5%88%B0%E6%9C%89%E4%BA%BA%E8%AA%AA-c9c7f4767377?source=tag_archive---------4-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------4-----------------------
 (real-world data)  1. input,,0,leafwind,all about data,2016,7,31,data-engineering,3,30,0,https://data.leafwind.tw/why-online-data-sucks-f465fc7bb6c2?source=tag_archive---------5-----------------------,https://data.leafwind.tw/@leafwind?source=tag_archive---------5-----------------------
Continuous data pipelinecontinuous delivery and data engineering,Data engineering and continuous delivery:,0,Ananth Packkildurai,allthingsdata,2016,7,31,data-engineering,5,2,0,https://medium.com/allthingsdata/continuous-data-pipeline-continuous-delivery-and-data-engineering-50b112e25d9?source=tag_archive---------6-----------------------,https://medium.com/@ananthdurai?source=tag_archive---------6-----------------------
What drives me?,"What drives me is my appreciation to human intelligence. Not only intelligence in terms of science and math, but emotion and love.",1,Lucas Shen,NaN,2016,7,31,data-engineering,2,14,0,https://medium.com/@lucasshen/what-drives-me-67f05f8e0ce7?source=tag_archive---------7-----------------------,https://medium.com/@lucasshen?source=tag_archive---------7-----------------------
Why You Shouldnt Build Your Own Data Pipeline,"We recently wrote an in-depth post that looked at how companies like Spotify, Netflix, Braintree, and many others are building their data pipelines. As a refresher, a data pipeline is the software that consolidates data from multiple sources and",0,Chris Merrick,NaN,2016,8,1,data-engineering,7,28,0,https://medium.com/@cmerrick/why-you-shouldnt-build-your-own-data-pipeline-16c767fd8f46?source=tag_archive---------0-----------------------,https://medium.com/@cmerrick?source=tag_archive---------0-----------------------
Anatomy of an Elasticsearch Cluster: Part III,Understanding how Elasticsearch offers near real-time,1,Ronak Nathani,Insight,2016,8,1,data-engineering,5,93,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-iii-8bb6ac84488d?source=tag_archive---------1-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------1-----------------------
Redshift Database Benchmarks: COPY Performance with Compressed Files,"In part one of this series we found that CSV is the most performant input format for loading data with Redshifts COPY command. In this edition we are once again looking at COPY performance, this time using three",0,Chris Merrick,NaN,2016,8,1,data-engineering,5,18,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-with-compressed-files-2041b8098366?source=tag_archive---------2-----------------------,https://medium.com/@cmerrick?source=tag_archive---------2-----------------------
"Redshift Database Benchmarks: COPY Performance of CSV, JSON, and Avro","When we selected Redshift as the first data warehouse target for Stitch, we knew it offered great performance for batch processing and analytics workloads. We had experienced this first-hand using it as the",0,Chris Merrick,NaN,2016,8,1,data-engineering,3,11,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-of-csv-json-and-avro-9062f71f8148?source=tag_archive---------3-----------------------,https://medium.com/@cmerrick?source=tag_archive---------3-----------------------
,NaN,1,Data Application Lab, ,2016,8,1,data-engineering,5,3,0,https://medium.com/data-application-lab/%E7%90%86%E8%AE%BA%E4%B8%8A%E8%AF%B4-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E5%B7%A5%E7%A8%8B%E5%B8%88-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E7%A7%91%E5%AD%A6%E5%AE%B6-5f2a95fbeb87?source=tag_archive---------4-----------------------,https://medium.com/@datalaus?source=tag_archive---------4-----------------------
My Internships at Optimizely,"Ive been very lucky to be an intern at Optimizely for two summers now, as part of their talented Business Systems Engineering team. This teams mission is to enable Optimizely to take action on its own internal data. Considering Optimizelys mission is to let our customers take",0,Ryan Smith,Engineers Optimizely,2016,8,1,data-engineering,4,8,0,https://medium.com/engineers-optimizely/my-internships-at-optimizely-417aad8572f4?source=tag_archive---------5-----------------------,https://medium.com/@rwsmith517?source=tag_archive---------5-----------------------
BusyBotHelping customers get a seat on the right train,STEP 1: A HACK TO SOLVE OVERCROWDING,0,Trainline Engineering,Trainline s Team Blog,2016,8,1,data-engineering,3,6,0,https://engineering.thetrainline.com/busybot-helping-customers-get-a-seat-on-the-right-train-facfc582b529?source=tag_archive---------6-----------------------,https://engineering.thetrainline.com/@tleng.editor?source=tag_archive---------6-----------------------
Building Your Analytics Infrastructure with Stitch + Chartio,"Companies have been building enterprise data warehouses and business intelligence implementations using Oracle, SAP, and other enterprise vendors for decades. This technology, however, remained far out of reach for anyone",0,Jake Stein,NaN,2016,8,1,data-engineering,4,11,0,https://medium.com/@jakestein/building-your-analytics-infrastructure-with-stitch-chartio-e1c3061d0859?source=tag_archive---------7-----------------------,https://medium.com/@jakestein?source=tag_archive---------7-----------------------
,,0,Data Application Lab,NaN,2016,8,1,data-engineering,11,1,0,https://medium.com/@datalaus/%E5%9C%A8%E8%BF%99%E4%B8%AA%E6%9C%BA%E5%99%A8%E4%BA%BA%E5%B4%9B%E8%B5%B7%E7%9A%84%E6%97%B6%E4%BB%A3-%E4%B8%8D%E8%87%AA%E6%88%91%E9%9D%A9%E6%96%B0%E6%97%A0%E5%BC%82%E4%BA%8E%E7%AD%89%E6%AD%BB-c8ff5d13be83?source=tag_archive---------8-----------------------,https://medium.com/@datalaus?source=tag_archive---------8-----------------------
Data Engineering Fellows Program,NaN,0,Insight,Insight,2016,8,1,data-engineering,0,2,0,https://blog.insightdatascience.com/data-engineering-fellows-program-e6792529eaaa?source=tag_archive---------9-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------9-----------------------
BusyBotHelping customers get a seat on the right train,STEP 1: A HACK TO SOLVE OVERCROWDING,0,Trainline Engineering,Trainline s Team Blog,2016,8,2,data-engineering,3,6,0,https://engineering.thetrainline.com/busybot-helping-customers-get-a-seat-on-the-right-train-facfc582b529?source=tag_archive---------0-----------------------,https://engineering.thetrainline.com/@tleng.editor?source=tag_archive---------0-----------------------
Why You Shouldnt Build Your Own Data Pipeline,"We recently wrote an in-depth post that looked at how companies like Spotify, Netflix, Braintree, and many others are building their data pipelines. As a refresher, a data pipeline is the software that consolidates data from multiple sources and",0,Chris Merrick,NaN,2016,8,3,data-engineering,7,28,0,https://medium.com/@cmerrick/why-you-shouldnt-build-your-own-data-pipeline-16c767fd8f46?source=tag_archive---------0-----------------------,https://medium.com/@cmerrick?source=tag_archive---------0-----------------------
Anatomy of an Elasticsearch Cluster: Part III,Understanding how Elasticsearch offers near real-time,1,Ronak Nathani,Insight,2016,8,3,data-engineering,5,93,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-iii-8bb6ac84488d?source=tag_archive---------1-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------1-----------------------
Redshift Database Benchmarks: COPY Performance with Compressed Files,"In part one of this series we found that CSV is the most performant input format for loading data with Redshifts COPY command. In this edition we are once again looking at COPY performance, this time using three",0,Chris Merrick,NaN,2016,8,3,data-engineering,5,18,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-with-compressed-files-2041b8098366?source=tag_archive---------2-----------------------,https://medium.com/@cmerrick?source=tag_archive---------2-----------------------
"Redshift Database Benchmarks: COPY Performance of CSV, JSON, and Avro","When we selected Redshift as the first data warehouse target for Stitch, we knew it offered great performance for batch processing and analytics workloads. We had experienced this first-hand using it as the",0,Chris Merrick,NaN,2016,8,3,data-engineering,3,11,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-of-csv-json-and-avro-9062f71f8148?source=tag_archive---------3-----------------------,https://medium.com/@cmerrick?source=tag_archive---------3-----------------------
,NaN,1,Data Application Lab, ,2016,8,3,data-engineering,5,3,0,https://medium.com/data-application-lab/%E7%90%86%E8%AE%BA%E4%B8%8A%E8%AF%B4-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E5%B7%A5%E7%A8%8B%E5%B8%88-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E7%A7%91%E5%AD%A6%E5%AE%B6-5f2a95fbeb87?source=tag_archive---------4-----------------------,https://medium.com/@datalaus?source=tag_archive---------4-----------------------
My Internships at Optimizely,"Ive been very lucky to be an intern at Optimizely for two summers now, as part of their talented Business Systems Engineering team. This teams mission is to enable Optimizely to take action on its own internal data. Considering Optimizelys mission is to let our customers take",0,Ryan Smith,Engineers Optimizely,2016,8,3,data-engineering,4,8,0,https://medium.com/engineers-optimizely/my-internships-at-optimizely-417aad8572f4?source=tag_archive---------5-----------------------,https://medium.com/@rwsmith517?source=tag_archive---------5-----------------------
BusyBotHelping customers get a seat on the right train,STEP 1: A HACK TO SOLVE OVERCROWDING,0,Trainline Engineering,Trainline s Team Blog,2016,8,3,data-engineering,3,6,0,https://engineering.thetrainline.com/busybot-helping-customers-get-a-seat-on-the-right-train-facfc582b529?source=tag_archive---------6-----------------------,https://engineering.thetrainline.com/@tleng.editor?source=tag_archive---------6-----------------------
Building Your Analytics Infrastructure with Stitch + Chartio,"Companies have been building enterprise data warehouses and business intelligence implementations using Oracle, SAP, and other enterprise vendors for decades. This technology, however, remained far out of reach for anyone",0,Jake Stein,NaN,2016,8,3,data-engineering,4,11,0,https://medium.com/@jakestein/building-your-analytics-infrastructure-with-stitch-chartio-e1c3061d0859?source=tag_archive---------7-----------------------,https://medium.com/@jakestein?source=tag_archive---------7-----------------------
,,0,Data Application Lab,NaN,2016,8,3,data-engineering,11,1,0,https://medium.com/@datalaus/%E5%9C%A8%E8%BF%99%E4%B8%AA%E6%9C%BA%E5%99%A8%E4%BA%BA%E5%B4%9B%E8%B5%B7%E7%9A%84%E6%97%B6%E4%BB%A3-%E4%B8%8D%E8%87%AA%E6%88%91%E9%9D%A9%E6%96%B0%E6%97%A0%E5%BC%82%E4%BA%8E%E7%AD%89%E6%AD%BB-c8ff5d13be83?source=tag_archive---------8-----------------------,https://medium.com/@datalaus?source=tag_archive---------8-----------------------
Data Engineering Fellows Program,NaN,0,Insight,Insight,2016,8,3,data-engineering,0,2,0,https://blog.insightdatascience.com/data-engineering-fellows-program-e6792529eaaa?source=tag_archive---------9-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------9-----------------------
Anatomy of an Elasticsearch Cluster: Part III,Understanding how Elasticsearch offers near real-time,1,Ronak Nathani,Insight,2016,8,4,data-engineering,5,93,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-iii-8bb6ac84488d?source=tag_archive---------0-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------0-----------------------
Why You Shouldnt Build Your Own Data Pipeline,"We recently wrote an in-depth post that looked at how companies like Spotify, Netflix, Braintree, and many others are building their data pipelines. As a refresher, a data pipeline is the software that consolidates data from multiple sources and",0,Chris Merrick,NaN,2016,8,5,data-engineering,7,28,0,https://medium.com/@cmerrick/why-you-shouldnt-build-your-own-data-pipeline-16c767fd8f46?source=tag_archive---------0-----------------------,https://medium.com/@cmerrick?source=tag_archive---------0-----------------------
Anatomy of an Elasticsearch Cluster: Part III,Understanding how Elasticsearch offers near real-time,1,Ronak Nathani,Insight,2016,8,5,data-engineering,5,93,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-iii-8bb6ac84488d?source=tag_archive---------1-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------1-----------------------
Redshift Database Benchmarks: COPY Performance with Compressed Files,"In part one of this series we found that CSV is the most performant input format for loading data with Redshifts COPY command. In this edition we are once again looking at COPY performance, this time using three",0,Chris Merrick,NaN,2016,8,5,data-engineering,5,18,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-with-compressed-files-2041b8098366?source=tag_archive---------2-----------------------,https://medium.com/@cmerrick?source=tag_archive---------2-----------------------
"Redshift Database Benchmarks: COPY Performance of CSV, JSON, and Avro","When we selected Redshift as the first data warehouse target for Stitch, we knew it offered great performance for batch processing and analytics workloads. We had experienced this first-hand using it as the",0,Chris Merrick,NaN,2016,8,5,data-engineering,3,11,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-of-csv-json-and-avro-9062f71f8148?source=tag_archive---------3-----------------------,https://medium.com/@cmerrick?source=tag_archive---------3-----------------------
,NaN,1,Data Application Lab, ,2016,8,5,data-engineering,5,3,0,https://medium.com/data-application-lab/%E7%90%86%E8%AE%BA%E4%B8%8A%E8%AF%B4-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E5%B7%A5%E7%A8%8B%E5%B8%88-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E7%A7%91%E5%AD%A6%E5%AE%B6-5f2a95fbeb87?source=tag_archive---------4-----------------------,https://medium.com/@datalaus?source=tag_archive---------4-----------------------
My Internships at Optimizely,"Ive been very lucky to be an intern at Optimizely for two summers now, as part of their talented Business Systems Engineering team. This teams mission is to enable Optimizely to take action on its own internal data. Considering Optimizelys mission is to let our customers take",0,Ryan Smith,Engineers Optimizely,2016,8,5,data-engineering,4,8,0,https://medium.com/engineers-optimizely/my-internships-at-optimizely-417aad8572f4?source=tag_archive---------5-----------------------,https://medium.com/@rwsmith517?source=tag_archive---------5-----------------------
BusyBotHelping customers get a seat on the right train,STEP 1: A HACK TO SOLVE OVERCROWDING,0,Trainline Engineering,Trainline s Team Blog,2016,8,5,data-engineering,3,6,0,https://engineering.thetrainline.com/busybot-helping-customers-get-a-seat-on-the-right-train-facfc582b529?source=tag_archive---------6-----------------------,https://engineering.thetrainline.com/@tleng.editor?source=tag_archive---------6-----------------------
Building Your Analytics Infrastructure with Stitch + Chartio,"Companies have been building enterprise data warehouses and business intelligence implementations using Oracle, SAP, and other enterprise vendors for decades. This technology, however, remained far out of reach for anyone",0,Jake Stein,NaN,2016,8,5,data-engineering,4,11,0,https://medium.com/@jakestein/building-your-analytics-infrastructure-with-stitch-chartio-e1c3061d0859?source=tag_archive---------7-----------------------,https://medium.com/@jakestein?source=tag_archive---------7-----------------------
,,0,Data Application Lab,NaN,2016,8,5,data-engineering,11,1,0,https://medium.com/@datalaus/%E5%9C%A8%E8%BF%99%E4%B8%AA%E6%9C%BA%E5%99%A8%E4%BA%BA%E5%B4%9B%E8%B5%B7%E7%9A%84%E6%97%B6%E4%BB%A3-%E4%B8%8D%E8%87%AA%E6%88%91%E9%9D%A9%E6%96%B0%E6%97%A0%E5%BC%82%E4%BA%8E%E7%AD%89%E6%AD%BB-c8ff5d13be83?source=tag_archive---------8-----------------------,https://medium.com/@datalaus?source=tag_archive---------8-----------------------
Data Engineering Fellows Program,NaN,0,Insight,Insight,2016,8,5,data-engineering,0,2,0,https://blog.insightdatascience.com/data-engineering-fellows-program-e6792529eaaa?source=tag_archive---------9-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------9-----------------------
Why You Shouldnt Build Your Own Data Pipeline,"We recently wrote an in-depth post that looked at how companies like Spotify, Netflix, Braintree, and many others are building their data pipelines. As a refresher, a data pipeline is the software that consolidates data from multiple sources and",0,Chris Merrick,NaN,2016,8,6,data-engineering,7,28,0,https://medium.com/@cmerrick/why-you-shouldnt-build-your-own-data-pipeline-16c767fd8f46?source=tag_archive---------0-----------------------,https://medium.com/@cmerrick?source=tag_archive---------0-----------------------
Anatomy of an Elasticsearch Cluster: Part III,Understanding how Elasticsearch offers near real-time,1,Ronak Nathani,Insight,2016,8,6,data-engineering,5,93,0,https://blog.insightdatascience.com/anatomy-of-an-elasticsearch-cluster-part-iii-8bb6ac84488d?source=tag_archive---------1-----------------------,https://blog.insightdatascience.com/@ronaknnathani?source=tag_archive---------1-----------------------
Redshift Database Benchmarks: COPY Performance with Compressed Files,"In part one of this series we found that CSV is the most performant input format for loading data with Redshifts COPY command. In this edition we are once again looking at COPY performance, this time using three",0,Chris Merrick,NaN,2016,8,6,data-engineering,5,18,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-with-compressed-files-2041b8098366?source=tag_archive---------2-----------------------,https://medium.com/@cmerrick?source=tag_archive---------2-----------------------
"Redshift Database Benchmarks: COPY Performance of CSV, JSON, and Avro","When we selected Redshift as the first data warehouse target for Stitch, we knew it offered great performance for batch processing and analytics workloads. We had experienced this first-hand using it as the",0,Chris Merrick,NaN,2016,8,6,data-engineering,3,11,0,https://medium.com/@cmerrick/redshift-database-benchmarks-copy-performance-of-csv-json-and-avro-9062f71f8148?source=tag_archive---------3-----------------------,https://medium.com/@cmerrick?source=tag_archive---------3-----------------------
,NaN,1,Data Application Lab, ,2016,8,6,data-engineering,5,3,0,https://medium.com/data-application-lab/%E7%90%86%E8%AE%BA%E4%B8%8A%E8%AF%B4-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E5%B7%A5%E7%A8%8B%E5%B8%88-%E4%BB%80%E4%B9%88%E6%98%AF%E6%95%B0%E6%8D%AE%E7%A7%91%E5%AD%A6%E5%AE%B6-5f2a95fbeb87?source=tag_archive---------4-----------------------,https://medium.com/@datalaus?source=tag_archive---------4-----------------------
My Internships at Optimizely,"Ive been very lucky to be an intern at Optimizely for two summers now, as part of their talented Business Systems Engineering team. This teams mission is to enable Optimizely to take action on its own internal data. Considering Optimizelys mission is to let our customers take",0,Ryan Smith,Engineers Optimizely,2016,8,6,data-engineering,4,8,0,https://medium.com/engineers-optimizely/my-internships-at-optimizely-417aad8572f4?source=tag_archive---------5-----------------------,https://medium.com/@rwsmith517?source=tag_archive---------5-----------------------
BusyBotHelping customers get a seat on the right train,STEP 1: A HACK TO SOLVE OVERCROWDING,0,Trainline Engineering,Trainline s Team Blog,2016,8,6,data-engineering,3,6,0,https://engineering.thetrainline.com/busybot-helping-customers-get-a-seat-on-the-right-train-facfc582b529?source=tag_archive---------6-----------------------,https://engineering.thetrainline.com/@tleng.editor?source=tag_archive---------6-----------------------
Building Your Analytics Infrastructure with Stitch + Chartio,"Companies have been building enterprise data warehouses and business intelligence implementations using Oracle, SAP, and other enterprise vendors for decades. This technology, however, remained far out of reach for anyone",0,Jake Stein,NaN,2016,8,6,data-engineering,4,11,0,https://medium.com/@jakestein/building-your-analytics-infrastructure-with-stitch-chartio-e1c3061d0859?source=tag_archive---------7-----------------------,https://medium.com/@jakestein?source=tag_archive---------7-----------------------
