Title,Subtitle,Image,Author,Publication,Year,Month,Day,Tag,Reading_Time,Claps,Comment,url,Author_url 
The Data Infrastructure Meta-Analysis: How Top Engineering Organizations Built Their Big Data Stacks,RJMetrics Pipeline is now Stitch. Read about this change here.,0,Tristan Handy,NaN,2015,10,28,data-engineering,6,47,0,https://medium.com/@jthandy/the-data-infrastructure-meta-analysis-how-top-engineering-organizations-built-their-big-data-2e704f787670?source=tag_archive---------0-----------------------,https://medium.com/@jthandy?source=tag_archive---------0-----------------------
Next Generation Data Architecture,NaN,1,Kevin Schmidt,NaN,2015,10,28,data-engineering,3,30,0,https://medium.com/@KevinSchmidtBiz/next-generation-data-architecture-31f03141a19a?source=tag_archive---------1-----------------------,https://medium.com/@KevinSchmidtBiz?source=tag_archive---------1-----------------------
The New Data Engineering Ecosystem: Trends and Rising Stars,An update on the data engineering ecosystem with trends and new promising technologies.,0,Insight,Insight,2015,10,28,data-engineering,5,43,0,https://blog.insightdatascience.com/the-new-data-engineering-ecosystem-trends-and-rising-stars-414a1609d4a0?source=tag_archive---------2-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------2-----------------------
"How Amazon Redshift is Opening Up Big Data to Growth Hackers, Marketers, and Other Light Quants","On February 15th, 2013, Amazons launch of Redshift changed analytics forever. Redshift unlocked big datapreviously only accessible to a select fewto everyone",0,Tristan Handy,NaN,2015,10,28,data-engineering,5,2,0,https://medium.com/@jthandy/how-amazon-redshift-is-opening-up-big-data-to-growth-hackers-marketers-and-other-light-quants-1231ce496ba7?source=tag_archive---------3-----------------------,https://medium.com/@jthandy?source=tag_archive---------3-----------------------
"What Can You Use a Data Pipeline For? Turns Out, Quite a Lot","Before we set out to build the worlds best data pipeline, we needed to know whether the need was really there. Do companies really need data pipelines? Why? What do they do with them? What kind of companies feel this need",0,Jake Stein,NaN,2015,10,28,data-engineering,4,4,0,https://medium.com/@jakestein/what-can-you-use-a-data-pipeline-for-turns-out-quite-a-lot-72ac50ba4990?source=tag_archive---------4-----------------------,https://medium.com/@jakestein?source=tag_archive---------4-----------------------
InLivingColorFlickr Photos Exhibit Seasonal Changes in Color Distribution,NaN,1,Insight,Insight,2015,10,28,data-engineering,4,1,0,https://blog.insightdatascience.com/inlivingcolor-flickr-photos-exhibit-seasonal-changes-in-color-distribution-9bba001c6205?source=tag_archive---------5-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------5-----------------------
The Data Infrastructure Meta-Analysis: How Top Engineering Organizations Built Their Big Data Stacks,RJMetrics Pipeline is now Stitch. Read about this change here.,0,Tristan Handy,NaN,2015,10,29,data-engineering,6,47,0,https://medium.com/@jthandy/the-data-infrastructure-meta-analysis-how-top-engineering-organizations-built-their-big-data-2e704f787670?source=tag_archive---------0-----------------------,https://medium.com/@jthandy?source=tag_archive---------0-----------------------
Next Generation Data Architecture,NaN,1,Kevin Schmidt,NaN,2015,10,29,data-engineering,3,30,0,https://medium.com/@KevinSchmidtBiz/next-generation-data-architecture-31f03141a19a?source=tag_archive---------1-----------------------,https://medium.com/@KevinSchmidtBiz?source=tag_archive---------1-----------------------
The New Data Engineering Ecosystem: Trends and Rising Stars,An update on the data engineering ecosystem with trends and new promising technologies.,0,Insight,Insight,2015,10,29,data-engineering,5,43,0,https://blog.insightdatascience.com/the-new-data-engineering-ecosystem-trends-and-rising-stars-414a1609d4a0?source=tag_archive---------2-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------2-----------------------
"How Amazon Redshift is Opening Up Big Data to Growth Hackers, Marketers, and Other Light Quants","On February 15th, 2013, Amazons launch of Redshift changed analytics forever. Redshift unlocked big datapreviously only accessible to a select fewto everyone",0,Tristan Handy,NaN,2015,10,29,data-engineering,5,2,0,https://medium.com/@jthandy/how-amazon-redshift-is-opening-up-big-data-to-growth-hackers-marketers-and-other-light-quants-1231ce496ba7?source=tag_archive---------3-----------------------,https://medium.com/@jthandy?source=tag_archive---------3-----------------------
"What Can You Use a Data Pipeline For? Turns Out, Quite a Lot","Before we set out to build the worlds best data pipeline, we needed to know whether the need was really there. Do companies really need data pipelines? Why? What do they do with them? What kind of companies feel this need",0,Jake Stein,NaN,2015,10,29,data-engineering,4,4,0,https://medium.com/@jakestein/what-can-you-use-a-data-pipeline-for-turns-out-quite-a-lot-72ac50ba4990?source=tag_archive---------4-----------------------,https://medium.com/@jakestein?source=tag_archive---------4-----------------------
InLivingColorFlickr Photos Exhibit Seasonal Changes in Color Distribution,NaN,1,Insight,Insight,2015,10,29,data-engineering,4,1,0,https://blog.insightdatascience.com/inlivingcolor-flickr-photos-exhibit-seasonal-changes-in-color-distribution-9bba001c6205?source=tag_archive---------5-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------5-----------------------
The Data Infrastructure Meta-Analysis: How Top Engineering Organizations Built Their Big Data Stacks,RJMetrics Pipeline is now Stitch. Read about this change here.,0,Tristan Handy,NaN,2015,10,30,data-engineering,6,47,0,https://medium.com/@jthandy/the-data-infrastructure-meta-analysis-how-top-engineering-organizations-built-their-big-data-2e704f787670?source=tag_archive---------0-----------------------,https://medium.com/@jthandy?source=tag_archive---------0-----------------------
Next Generation Data Architecture,NaN,1,Kevin Schmidt,NaN,2015,10,30,data-engineering,3,30,0,https://medium.com/@KevinSchmidtBiz/next-generation-data-architecture-31f03141a19a?source=tag_archive---------1-----------------------,https://medium.com/@KevinSchmidtBiz?source=tag_archive---------1-----------------------
The New Data Engineering Ecosystem: Trends and Rising Stars,An update on the data engineering ecosystem with trends and new promising technologies.,0,Insight,Insight,2015,10,30,data-engineering,5,43,0,https://blog.insightdatascience.com/the-new-data-engineering-ecosystem-trends-and-rising-stars-414a1609d4a0?source=tag_archive---------2-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------2-----------------------
"How Amazon Redshift is Opening Up Big Data to Growth Hackers, Marketers, and Other Light Quants","On February 15th, 2013, Amazons launch of Redshift changed analytics forever. Redshift unlocked big datapreviously only accessible to a select fewto everyone",0,Tristan Handy,NaN,2015,10,30,data-engineering,5,2,0,https://medium.com/@jthandy/how-amazon-redshift-is-opening-up-big-data-to-growth-hackers-marketers-and-other-light-quants-1231ce496ba7?source=tag_archive---------3-----------------------,https://medium.com/@jthandy?source=tag_archive---------3-----------------------
"What Can You Use a Data Pipeline For? Turns Out, Quite a Lot","Before we set out to build the worlds best data pipeline, we needed to know whether the need was really there. Do companies really need data pipelines? Why? What do they do with them? What kind of companies feel this need",0,Jake Stein,NaN,2015,10,30,data-engineering,4,4,0,https://medium.com/@jakestein/what-can-you-use-a-data-pipeline-for-turns-out-quite-a-lot-72ac50ba4990?source=tag_archive---------4-----------------------,https://medium.com/@jakestein?source=tag_archive---------4-----------------------
InLivingColorFlickr Photos Exhibit Seasonal Changes in Color Distribution,NaN,1,Insight,Insight,2015,10,30,data-engineering,4,1,0,https://blog.insightdatascience.com/inlivingcolor-flickr-photos-exhibit-seasonal-changes-in-color-distribution-9bba001c6205?source=tag_archive---------5-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------5-----------------------
The Data Infrastructure Meta-Analysis: How Top Engineering Organizations Built Their Big Data Stacks,RJMetrics Pipeline is now Stitch. Read about this change here.,0,Tristan Handy,NaN,2015,10,31,data-engineering,6,47,0,https://medium.com/@jthandy/the-data-infrastructure-meta-analysis-how-top-engineering-organizations-built-their-big-data-2e704f787670?source=tag_archive---------0-----------------------,https://medium.com/@jthandy?source=tag_archive---------0-----------------------
Next Generation Data Architecture,NaN,1,Kevin Schmidt,NaN,2015,10,31,data-engineering,3,30,0,https://medium.com/@KevinSchmidtBiz/next-generation-data-architecture-31f03141a19a?source=tag_archive---------1-----------------------,https://medium.com/@KevinSchmidtBiz?source=tag_archive---------1-----------------------
The New Data Engineering Ecosystem: Trends and Rising Stars,An update on the data engineering ecosystem with trends and new promising technologies.,0,Insight,Insight,2015,10,31,data-engineering,5,43,0,https://blog.insightdatascience.com/the-new-data-engineering-ecosystem-trends-and-rising-stars-414a1609d4a0?source=tag_archive---------2-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------2-----------------------
"How Amazon Redshift is Opening Up Big Data to Growth Hackers, Marketers, and Other Light Quants","On February 15th, 2013, Amazons launch of Redshift changed analytics forever. Redshift unlocked big datapreviously only accessible to a select fewto everyone",0,Tristan Handy,NaN,2015,10,31,data-engineering,5,2,0,https://medium.com/@jthandy/how-amazon-redshift-is-opening-up-big-data-to-growth-hackers-marketers-and-other-light-quants-1231ce496ba7?source=tag_archive---------3-----------------------,https://medium.com/@jthandy?source=tag_archive---------3-----------------------
"What Can You Use a Data Pipeline For? Turns Out, Quite a Lot","Before we set out to build the worlds best data pipeline, we needed to know whether the need was really there. Do companies really need data pipelines? Why? What do they do with them? What kind of companies feel this need",0,Jake Stein,NaN,2015,10,31,data-engineering,4,4,0,https://medium.com/@jakestein/what-can-you-use-a-data-pipeline-for-turns-out-quite-a-lot-72ac50ba4990?source=tag_archive---------4-----------------------,https://medium.com/@jakestein?source=tag_archive---------4-----------------------
InLivingColorFlickr Photos Exhibit Seasonal Changes in Color Distribution,NaN,1,Insight,Insight,2015,10,31,data-engineering,4,1,0,https://blog.insightdatascience.com/inlivingcolor-flickr-photos-exhibit-seasonal-changes-in-color-distribution-9bba001c6205?source=tag_archive---------5-----------------------,https://blog.insightdatascience.com/@InsightData?source=tag_archive---------5-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,1,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,1,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,1,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,2,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,2,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,2,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,3,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,3,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,3,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,4,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,4,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,4,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,5,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,5,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,5,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,6,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,6,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,6,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,7,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,7,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,7,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,8,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,8,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,8,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,9,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,9,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,9,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,10,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,10,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,10,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,11,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,11,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,11,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,12,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,12,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,12,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,13,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,13,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,13,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,14,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,14,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,14,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,15,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,15,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,15,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,16,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,16,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,16,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,17,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,17,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
Data in the FutureDNA Storage,"When I mentioned my passion for data last week at an after work event, someone asked me if I had",1,Data Lass,NaN,2015,11,17,data-engineering,2,0,0,https://medium.com/@LauraHKahn/data-in-the-future-dna-storage-620ec3e72261?source=tag_archive---------2-----------------------,https://medium.com/@LauraHKahn?source=tag_archive---------2-----------------------
How to Build a Data-Driven Company: From Infrastructure to Insights,NaN,1,Daniel Levine,NaN,2015,11,18,data-engineering,6,4,0,https://medium.com/@Dan81989/how-to-build-a-data-driven-company-from-infrastructure-to-insights-e62944cf6723?source=tag_archive---------0-----------------------,https://medium.com/@Dan81989?source=tag_archive---------0-----------------------
Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,Nitor Wins Deloitte Technology Fast50 India 2015 Award Again!,1,Nitor Infotech,NaN,2015,11,18,data-engineering,4,0,0,https://medium.com/@NitorInfotech/nitor-wins-deloitte-technology-fast50-india-2015-award-again-c1cab1a02f68?source=tag_archive---------1-----------------------,https://medium.com/@NitorInfotech?source=tag_archive---------1-----------------------
